KEYCLI|CLIE_CODIGO|NOMBRE
530035465|900021670|DESARROLLOS CONSTRUCTIVOS AXIS SA
540035465|900021671|DESARROLLOS CONSTRUCTIVOS AXIS SA
600035465|900021672|DESARROLLOS CONSTRUCTIVOS AXIS SA
750140730|900021675|VENDOMATICA S.A.
610035465|900021687|DESARROLLOS CONSTRUCTIVOS AXIS SA
620035465|900021688|DESARROLLOS CONSTRUCTIVOS AXIS SA
190035465|900021693|DESARROLLOS CONSTRUCTIVOS AXIS SA
200035465|900021694|DESARROLLOS CONSTRUCTIVOS AXIS SA
220035465|900021695|DESARROLLOS CONSTRUCTIVOS AXIS SA
230035465|900021696|DESARROLLOS CONSTRUCTIVOS AXIS SA
790035465|900021697|DESARROLLOS CONSTRUCTIVOS AXIS SA
650035465|900021705|DESARROLLOS CONSTRUCTIVOS AXIS SA
660035465|900021706|DESARROLLOS CONSTRUCTIVOS AXIS SA
800382000|900021711|VETERQUIMICA S.A.
001047467|900021727|SOC. PLASTICOS SOLIPACK LTDA
220108200|900021729|ANSALDO S A
780159460|900021730|WRIGLEY CHILE SPA
800035465|900021731|DESARROLLOS CONSTRUCTIVOS AXIS SA
600375500|900021734|PURATOS DE CHILE SPA
740046035|900021736|COM. Y ALIMENTOS MILLANTU LTDA
750046035|900021737|COM. Y ALIMENTOS MILLANTU LTDA
760046035|900021738|COM. Y ALIMENTOS MILLANTU LTDA
770046035|900021739|COM. Y ALIMENTOS MILLANTU LTDA
780781700|900021742|DISTRIVET LIMITADA
750176440|900021743|IMP.Y COMERCIALIZADORA DULCE L OCURA LTD
690131510|900026109|CIA. CHILENA DE FOSFOROS S.A.
690031759|900026111|DISTRIBUIDORA DE ALIMENTOS GLO BE ITALIA
500151310|900026114|JAIME VERDUGO COLLARTE
001034007|900026115|TILTAN IMPORT EXPORT Y COM S.A
540171420|900026116|C STEINWEG HANDELSVEEM B V CH ILE LTDA
820473300|900026117|E.C.M. INGENIERIA S.A.
730473300|900026118|E.C.M. INGENIERIA S.A.
300165480|900026119|CONFITES MERELLO S.A.
290161730|900026120|INGENIERIA DE PROTECCION SPA
770175180|900026121|CRISTIAN CAMUS V LTDA
001176630|900026122|VINA FALERNIA S A 
660131510|900026123|CIA. CHILENA DE FOSFOROS S.A.
500168940|900026124|IMP. Y EXP. ESTADO LIMITADA
530167020|900026126|SYLEX BIOMEDICA SPA
001049364|900026136|ALDO MARCO TAVONATTI ZUNINO
730049553|900026138|ANDERSEN PUBLICIDAD S.A.
230253000|900026140|LABORATORIO DRAG PHARMA CHILE INVETEC S.
190048943|900026145|ANMAR S.A
200048943|900026146|ANMAR S.A
220048943|900026147|ANMAR S.A
500049345|900026150|YAMPAI INVESTMENTS SPA
001021806|900026156|V Y F EDITORES LTDA
260047055|900026158|DISCOUND AUTO PARTS LTDA
500140950|900026159|IMPORTACIONES Y DISTRIBUCION ADIOFFICE L
780140950|900026160|IMPORTACIONES Y DISTRIBUCION ADIOFFICE L
200048660|900026161|COOP DE CONSUMO DE ENERGIA ELE CTRICA CH
220048660|900026162|COOP DE CONSUMO DE ENERGIA ELE CTRICA CH
290559000|900026163|SUMINISTRO DE REP Y ACCESORIOS LM LTDA
780495400|900026167|METALURGICA MEDAL Y CIA.
280048871|900026184|KRAFT FOODS CHILE S.A
290048871|900026185|KRAFT FOODS CHILE S.A
300048871|900026186|KRAFT FOODS CHILE S.A
730049563|900026189|SERV AGRICOLAS Y FORESTALES OLIVARES LTD
600051130|900026190|ROLAND VORWERK Y CIA LTDA
290495400|900026192|METALURGICA MEDAL Y CIA.
230048660|900026193|COOP DE CONSUMO DE ENERGIA ELE CTRICA CH
240048660|900026195|COOP DE CONSUMO DE ENERGIA ELE CTRICA CH
260048660|900026196|COOP DE CONSUMO DE ENERGIA ELE CTRICA CH
280048660|900026197|COOP DE CONSUMO DE ENERGIA ELE CTRICA CH
600029206|900026216|CHILESIN S.A.
690049577|900026217|MAYLIG PEINADO Y COMPANIA LTDA
001039083|900026225|MINING INFOR. COMMUNICATION AND MONITORI
290049251|900026256|SOC. COMERCIAL E INDUSTRIAL SELTEC LTDA
220483000|900026265|SOC DE TRANSPORTES CHARRIOT LTDA
001049700|900026277|KD PACK S.A
600049365|900026278|SOC. BEOVIC MARIN Y CIA LTDA
610049365|900026279|SOC. BEOVIC MARIN Y CIA LTDA
620049365|900026280|SOC. BEOVIC MARIN Y CIA LTDA
650049365|900026281|SOC. BEOVIC MARIN Y CIA LTDA
660049365|900026282|SOC. BEOVIC MARIN Y CIA LTDA
680049365|900026283|SOC. BEOVIC MARIN Y CIA LTDA
710149030|900026284|RIEGOSISTEMAS NETAFIM LIMITADA
001049274|900026287|BSV GLOBAL WHOLESALE LTDA
260049720|900026298|SERVICIOS GRAFICOS LET GRAF Y CIA LTDA
690049365|900026310|SOC. BEOVIC MARIN Y CIA LTDA
710049365|900026311|SOC. BEOVIC MARIN Y CIA LTDA
720049365|900026312|SOC. BEOVIC MARIN Y CIA LTDA
740049365|900026313|SOC. BEOVIC MARIN Y CIA LTDA
750049365|900026314|SOC. BEOVIC MARIN Y CIA LTDA
530159670|900026315|SOCIEDAD COMERCIAL KOALA LTDA
760049365|900026316|SOC. BEOVIC MARIN Y CIA LTDA
770049365|900026317|SOC. BEOVIC MARIN Y CIA LTDA
780049365|900026318|SOC. BEOVIC MARIN Y CIA LTDA
001049314|900026321|SODECA VENTILADORES SPA
200048871|900026322|KRAFT FOODS CHILE S.A
610147020|900026324|ALIMENTOS OSKU S.A.
760049071|900026325|KIDS SHOE SOURCING S.A
260050057|900026327|INSUMOS Y SERV INDUST. MAGEVA LTDA
001052677|900026331|COMERCIAL CASALLI PAEZ  CIA L TDA
790049365|900026345|SOC. BEOVIC MARIN Y CIA LTDA
800049365|900026346|SOC. BEOVIC MARIN Y CIA LTDA
810049365|900026347|SOC. BEOVIC MARIN Y CIA LTDA
820049365|900026348|SOC. BEOVIC MARIN Y CIA LTDA
240418500|900026360|PROYECTOS Y EQUIPOS HIDRAULICO S LTDA
610009359|900026368|GEORGIA-PACIFIC RESINAS LTDA.
500048115|900026370|STUEDEMANN S A
650022686|900026381|SOCIEDAD DE TELECOMUNICACIONES GEONET LT
190910200|900026383|CIA CHILENA DE FOSFOROS S A .
530157220|900026384|GLOBAL HEALTHCARE CHILE L P OF DE REP EN
650160320|900026389|PENTAFARMA S.A
530017499|900031032|BERTLING LOGISTICS CHILE S.A.
690017499|900031033|BERTLING LOGISTICS CHILE S.A.
220169640|900031034|SEIGARD CHILE S.A.
280050658|900031035|SOCIEDAD HOTELERA DEL INCA SA
600107100|900031036|EMPRESAS DEMARIA S.A.
770163090|900031037|MAQUINAS Y HERRAMIENTAS BLACK  DECKER CH
770168940|900031044|IMP. Y EXP. ESTADO LIMITADA
690870500|900031055|ASOC.DIALIZADOS Y TRASPLA
530129020|900031057|INMED DROGUERIA LIMITADA
820253000|900031058|LABORATORIO DRAG PHARMA CHILE INVETEC S.
230001098|900031060|QUIMICA ITALQUIM LTDA.
750049622|900031065|FRINDT S.A.
200169640|900031068|SEIGARD CHILE S.A.
290155690|900031086|COMERCIAL CANADA CHEMICALS S A
290149470|900031092|DROGUERIA ANTOFAGASTA LIMITADA
290165990|900031095|REUTTER S A
500531500|900031096|EMPRESA CONSTRUCTORA BELLOLIO LTDA.
001024185|900031098|SERV DE RESPALDO DE ENERGIA L TDA
770130750|900031111|CIA. DE LEASING TATTERSALL S.A
690103920|900031112|ETERSOL S.A.
780169640|900031113|SEIGARD CHILE S.A.
610049622|900031114|FRINDT S.A.
240102010|900031128|GASCO GLP S.A.
001050909|900031130|SOC GEOPIT PERFORACIONES CHILE LTDA
300050241|900031151|SOCIEDAD COMERCIAL M  M LIMIT ADA
780169200|900031154|COMERCIAL KENDALL CHILE LTDA
780169860|900031155|AG DE ADUANA HERNAN TELLERIA Y
770725400|900031156|SHERWIN WILLIAMS CHILE S.
750050772|900031164|CATTEL TELECOMUNICACIONES LTDA
760050772|900031165|CATTEL TELECOMUNICACIONES LTDA
690015788|900031167|IND. DE ACERO MANUFACTURADO LTDA.
001018652|900031174|ORIFLAME DE CHILE SA
001042013|900031177|SOCIEDAD DE INVERSIONES SIMA L TDA
220326200|900031184|IMPORTADORA Y COMERCIAL NVL LT DA
220154520|900031185|SOC IMPORTADORA ITALIANA LTDA.
520015847|900031193|DERCO S.A.
600113820|900031195|NUTRICION VEGETAL ACTIVA SPA
770050772|900031197|CATTEL TELECOMUNICACIONES LTDA
780050772|900031198|CATTEL TELECOMUNICACIONES LTDA
770528400|900031201|DISAL CHILE SANITARIOS PO
300050242|900031213|SOC IMPORT Y EXPORT ALVARADO Y PEREZ LTD
600165940|900031217|WURTH CHILE LTDA.
790050772|900031218|CATTEL TELECOMUNICACIONES LTDA
780050994|900031222|INVERSIONES SOFRISUR S A
260050998|900031223|GLEISA DE LAS DELICIAS G.M.COM SERMIN E.
780050999|900031224|METALURGICA CHINQUIHUE CHILE LTDA
001017499|900031238|BERTLING LOGISTICS CHILE S.A.
001050186|900031246|SOLUCIONES LOGISTICAS CLOCK S.A
300050244|900031247|ALDO RAMIRO MEJIAS GUERRERO
730049699|900031248|DISTRIBUIDORA ECOFRIO LTDA. DISTRIB DE M
530048115|900031253|STUEDEMANN S A
240140540|900031268|DOOSAN BOBCAT CHILE SA
300050240|900031269|PATRICIO MAMANI GAVINO TECNIAG RO SERVI
260655000|900031280|CIA MOLINERA SAN CRISTOBAL S A
290050474|900031282|SOC.DE ING. Y SERV.HIDRAULICOS HIDROSYST
240162980|900031283|INTERFLUID EQUIPOS INDUSTRIALE S S.A
500169200|900031284|COMERCIAL KENDALL CHILE LTDA
730048677|900031286|EVELYN IVONNE VELIZ LOPEZ
530387500|900031288|COOP AGRICOLA LECHERA SANTIAGO LTDA
820165990|900031289|REUTTER S A
001050374|900031298|SOC CONSTRUCCIONES E INSTAL WILL VILL LT
780050445|900031300|COMERCIAL F  M LIMITADA
001050475|900031311|SERV. Y MAQUINARIA Y EQUIPOS LTDA
200162100|900031314|COMERCIAL AUTOMOTRIZ S.A.
730048964|900031317|CAMNET CHILE S.A
260143550|900031318|COMERCIAL A Y B S.A.
001034182|900021752|SOC COM DE MKT RRPP Y PROMOCIO NES MV L
680035465|900021754|DESARROLLOS CONSTRUCTIVOS AXIS SA
690035465|900021755|DESARROLLOS CONSTRUCTIVOS AXIS SA
680167820|900021756|MEDULAR EBETEK SPA
680175330|900021759|CHILEAN TRADING COMPANY S.A
520161240|900021760|COMERCIAL LBF LIMITADA
001047565|900021769|KRONOX S.A
620149800|900021771|VILLAR HNOS S.A.
810035465|900021778|DESARROLLOS CONSTRUCTIVOS AXIS SA
540143920|900021788|KAUFMANN S.A VEHICULOS MOTORIZ ADOS
820035465|900021791|DESARROLLOS CONSTRUCTIVOS AXIS SA
260023482|900021792|SOCIEDAD ODONTO INTEGRAL REHABILITACION
710035465|900021794|DESARROLLOS CONSTRUCTIVOS AXIS SA
720035465|900021795|DESARROLLOS CONSTRUCTIVOS AXIS SA
730035465|900021796|DESARROLLOS CONSTRUCTIVOS AXIS SA
740035465|900021797|DESARROLLOS CONSTRUCTIVOS AXIS SA
750035465|900021798|DESARROLLOS CONSTRUCTIVOS AXIS SA
760035465|900021799|DESARROLLOS CONSTRUCTIVOS AXIS SA
770035465|900021800|DESARROLLOS CONSTRUCTIVOS AXIS SA
260696200|900021803|NUOVA SERVICE S.A.
780046035|900021807|COM. Y ALIMENTOS MILLANTU LTDA
790046035|900021808|COM. Y ALIMENTOS MILLANTU LTDA
800046035|900021809|COM. Y ALIMENTOS MILLANTU LTDA
680162070|900021812|MARTINEZ Y VALDIVIESO S.A.
260699100|900021814|COMERCIAL NIZUM LTDA.
530154060|900021815|FABRICA DE MAESTRANZA DEL EJER CITO
300176290|900021816|DISTRIBUIDORA CM LTDA
270035465|900021820|DESARROLLOS CONSTRUCTIVOS AXIS SA
280035465|900021821|DESARROLLOS CONSTRUCTIVOS AXIS SA
600051308|900021822|COMERCIALIZADORA REPUESTOS EXPRESS LTDA
290035465|900021823|DESARROLLOS CONSTRUCTIVOS AXIS SA
300035465|900021824|DESARROLLOS CONSTRUCTIVOS AXIS SA
690133820|900021826|SUPERMERCADO DEL NEUMATICO LTDA
650173990|900021827|COMERCIALIZADORA LARRAIN Y CIA LTDA
810046035|900021833|COM. Y ALIMENTOS MILLANTU LTDA
001047310|900021835|NILFISK S.A
690153860|900021837|A.W. FABER-CASTELL CHILE S.A.
290162820|900021838|COMERCIAL M Y M LTDA
820150180|900021839|SOC DE ING. Y SERVICIOS HOGG Y SERRANO L
780047381|900021844|PESQUERA FIORDO AUSTRAL S.A
280051779|900021845|TRANSUD TRANSPORTES LIMITADA
240030894|900021846|DERCOCENTER S.A.
240046857|900021847|ILKO CHILE S.A
820046035|900021855|COM. Y ALIMENTOS MILLANTU LTDA
750167880|900021856|PATRICIO OTERO F Y COMPANIA LTDA
500418400|900021857|PROQUIMICA LTDA.
220178200|900021861|SOC. QUIMICA CHILCORROFIN S.A.
001047375|900021863|CONSORCIO NACIONAL DE DIST Y L OG S.A
710248100|900021868|PPG INDUSTRIES CHILE S.A.
690156220|900021872|AKERON CAF SERVICIOS INDUTRIAL ES LTDA
260560700|900021876|COMERCIAL MAVE S.A.
240173280|900021877|SIT LTDA.
001047631|900021890|BRIGHTSTAR CORP. CHILE LTDA
001047541|900021897|IMPORTADORA Y DIST. ALAMEDA S. A
001015847|900021910|DERCO S.A.
780048635|900021913|SOC. COM. IMP. Y EXP. ROXANA LTDA.
280119370|900021925|TELEMERCADOS EUROPA S.A.
730047759|900021928|PROYECTOS DE INGENIERIA ESPEX LTDA.
520151900|900021931|COMERCIAL TERCER MILENIO S.A.
750685300|900021932|BIOAMERICA S.A.
600047426|900021944|JAENN INGENIERIA LTDA
620210000|900021945|TRICOT S.A.
260151050|900021967|AJINOMOTO DEL PERU S.A.
760154460|900021968|GENERAL TRADE S.A.
530131980|900021974|SOLDADURAS SOLTEC SPA
650133820|900021978|SUPERMERCADO DEL NEUMATICO LTDA
690047381|900021989|PESQUERA FIORDO AUSTRAL S.A
730133930|900021990|IMPORTADORA NIPON REPUESTOS LTDA.
001014941|900021992|KOLFF SPA
690127640|900021993|SOLET LTDA.
001047377|900022002|CONSORCIO NACIONAL DE DIST Y L OG S.A
690047465|900022010|COMER.Y DIST. DE MATERIALES DE CONST RUB
780587000|900022012|HOSPITAL BASE OSORNO
650171510|900022013|IMPORTADORA DIVA LTDA
001046035|900022014|COM. Y ALIMENTOS MILLANTU LTDA
001047788|900022022|SOC DE GESTION E INVERSIONES SANTA MONIC
190047631|900022023|BRIGHTSTAR CORP. CHILE LTDA
540013031|900022026|RODRIGO CANALES ARCAYA Y CIA. LTDA.
240115280|900022038|ALCIA SERVICIOS S.A.
230055694|900022040|SERVICIOS INDUST VIVANCO Y VIV ANCO LTDA
500048327|900026399|SEGURIDAD VIAL ELY-LOZ LTDA
220234700|900026401|LEON HELLER LIMITADA
220162560|900026402|GOOD FOOD S.A.
280039083|900026404|MINING INFOR. COMMUNICATION AND MONITORI
660160320|900026405|PENTAFARMA S.A
650175450|900026408|SOC. COMERCIAL OFICINTA LTDA
620048943|900026411|ANMAR S.A
650048943|900026412|ANMAR S.A
660048943|900026413|ANMAR S.A
680048943|900026414|ANMAR S.A
710048943|900026415|ANMAR S.A
720048943|900026417|ANMAR S.A
730048943|900026418|ANMAR S.A
190048485|900026419|GPCOURIER LTDA
200048485|900026420|GPCOURIER LTDA
220048485|900026421|GPCOURIER LTDA
190049365|900026432|SOC. BEOVIC MARIN Y CIA LTDA
200049365|900026433|SOC. BEOVIC MARIN Y CIA LTDA
220049365|900026434|SOC. BEOVIC MARIN Y CIA LTDA
740048943|900026440|ANMAR S.A
780107560|900026441|DPS CHILE COMERCIAL LIMITADA
750048943|900026442|ANMAR S.A
760048943|900026443|ANMAR S.A
770048943|900026444|ANMAR S.A
780048943|900026445|ANMAR S.A
190001098|900026446|QUIMICA ITALQUIM LTDA.
790048943|900026447|ANMAR S.A
800048943|900026448|ANMAR S.A
240049365|900026455|SOC. BEOVIC MARIN Y CIA LTDA
270049365|900026456|SOC. BEOVIC MARIN Y CIA LTDA
280049365|900026457|SOC. BEOVIC MARIN Y CIA LTDA
520049365|900026460|SOC. BEOVIC MARIN Y CIA LTDA
530049365|900026461|SOC. BEOVIC MARIN Y CIA LTDA
540049365|900026462|SOC. BEOVIC MARIN Y CIA LTDA
190048660|900026463|COOP DE CONSUMO DE ENERGIA ELE CTRICA CH
280159640|900026464|SERV INTEG EN SIST CONSTRUCT IVOS S.A.
780157380|900026465|DIST. TECNICA ELECTRICA VITEL S.A.
780158160|900026467|GAMA CHILE S.A.
620141440|900026469|AUTOMOTORA BILBAO S.A.
810048943|900026470|ANMAR S.A
730820800|900026476|KSB CHILE S.A.
730141110|900026488|COMERCIAL E INVERSIONES SERRANO S.A
690048965|900026489|MASTER MARTINI CHILE SPA
810047962|900026490|COMERCIAL GEMAJO LIMITADA
680047962|900026491|COMERCIAL GEMAJO LIMITADA
540052866|900026492|DSV AIR  SEA S.A.
680737800|900026493|AGROSYSTEMS S.A.
300016532|900026495|VIVEROS DEL SUR LTDA.
300048677|900026497|EVELYN IVONNE VELIZ LOPEZ
600176880|900026505|COMERCIALIZADORA FONTECILLA LT DA
001056070|900026508|GERMAN RODOLFO LOYOLA VERA
710028673|900026511|GOWAN CHILE SPA
260169130|900026512|MADEGOM S.A
660149470|900026513|DROGUERIA ANTOFAGASTA LIMITADA
001048358|900026514|GINA PATRICIA BELTRAND SANTOS
600169200|900026516|COMERCIAL KENDALL CHILE LTDA
500049029|900026520|COMERCIAL FRUTISA MARKET S.A
220130100|900026521|ARTES GRAFICAS S.A
220172170|900026522|CONSERVERA PENTZKE S.A
290423100|900026523|AMILAB ARTICULOS MEDICOS Y DE LABORATORI
300251430|900026531|VIGAFLOW S.A.
740048529|900026532|TNT EXPRESS CHILE LTDA
720049148|900026533|ADM DE FONOGRAMAS Y VIDEOGRAMA S LTDA
730049148|900026534|ADM DE FONOGRAMAS Y VIDEOGRAMA S LTDA
740049148|900026535|ADM DE FONOGRAMAS Y VIDEOGRAMA S LTDA
750049148|900026536|ADM DE FONOGRAMAS Y VIDEOGRAMA S LTDA
760049148|900026537|ADM DE FONOGRAMAS Y VIDEOGRAMA S LTDA
770049148|900026538|ADM DE FONOGRAMAS Y VIDEOGRAMA S LTDA
780049148|900026539|ADM DE FONOGRAMAS Y VIDEOGRAMA S LTDA
540210000|900026540|TRICOT S.A.
680148250|900026542|TRECK S.A.
220146110|900026546|EXPRO SPA
290177180|900026550|LEMACO SPA
220162250|900026551|GOLDENFROST S.A
220177180|900026552|LEMACO SPA
260130440|900026559|SPARTAN DE CHILE PRODUCTOS QUIMICOS LTDA
240000844|900026560|EMPRESA EDITORA ZIG ZAG S.A.
780143410|900026561|HILTI CHILE LTDA.
001049363|900026562|IMPORTADORA ASUAR BRUST LTDA
790049148|900026563|ADM DE FONOGRAMAS Y VIDEOGRAMA S LTDA
800049148|900026564|ADM DE FONOGRAMAS Y VIDEOGRAMA S LTDA
810049148|900026565|ADM DE FONOGRAMAS Y VIDEOGRAMA S LTDA
820049148|900026566|ADM DE FONOGRAMAS Y VIDEOGRAMA S LTDA
290049365|900026576|SOC. BEOVIC MARIN Y CIA LTDA
300049365|900026577|SOC. BEOVIC MARIN Y CIA LTDA
260049731|900026583|IMPORTACIONES CROWN CHILE S.A
720046685|900026595|FERRETERIA SASIL LTDA
620625900|900026616|SOC DE MANUFACTURA DE EQ DENTA LES LTDA
620150750|900026617|SOC. ESCOBILLERA LA ESTRELLA LTDA.
800048047|900026618|COMERCIAL LA TRIGUENA LIMITADA
290148860|900026622|EQUINTEC MAQUINARIAS LTDA
750048529|900026634|TNT EXPRESS CHILE LTDA
001049458|900026636|INDUSTRIA NACIONAL MECANICA INAV LTDA
290049731|900026652|IMPORTACIONES CROWN CHILE S.A
280130440|900026659|SPARTAN DE CHILE PRODUCTOS QUIMICOS LTDA
001030719|900026667|LABORATORIO CLINICO BLANCO LTDA
220049424|900026671|JOSE MIGUEL PARRAGUEZ DUBO
001176170|900026678|SOCIEDAD INDUSTRIAL DIEGO Y CI A LTDA
720159100|900031323|COMERCIAL CAPRIE LTDA.
600155200|900031325|MIRANDA SELLE COMPUTACION LTDA
740035842|900031326|SOC COM, MAD Y FORESTAL RF LUMBER LTDA
780155040|900031328|DIST Y COM SUPLY EQUIPOS CHILE LTDA
780169180|900031337|COMERCIAL KENDALL CHILE LTDA
001050466|900031345|TREBOL SOCIEDAD ANONIMA
770167980|900031348|JULIO ALBERTO FIGUEROA FIERRO
820174930|900031349|PRODUCTOS Y SERVICIOS PANADERO S S A
001050741|900031350|COM MAMELL PROD FOREST Y DE CO NSTRUCCIO
810174930|900031351|PRODUCTOS Y SERVICIOS PANADERO S S A
280050176|900031380|SOCIEDAD COMERCIAL EL SALITRE LTDA
600046409|900031381|COMERCIALIZADORA PUCCON LTDA
730046409|900031382|COMERCIALIZADORA PUCCON LTDA
290050187|900031383|GUSAL ING Y MANTENCION LTDA
220241800|900031394|CONSTRUCTORA PACAL S.A.
520102010|900031398|GASCO GLP S.A.
500110650|900031406|COMERCIAL GIOVO LTDA
290050598|900031409|IMPORT Y EXPORT MARENSEPIA Y CIA LTDA
530102010|900031415|GASCO GLP S.A.
001050400|900031423|G TRES INGENIERIA Y CONSTRUC LTDA
680616200|900031425|MINM LTDA.
290050673|900031434|COM MOSUL IMPORT EXPORT LTDA
001050742|900031437|SOCIEDAD COMERCIAL HISPANA LTDA
680017499|900031443|BERTLING LOGISTICS CHILE S.A.
690711200|900031451|CEMENTOS BIO BIO DEL SUR S.A.
610165480|900031452|CONFITES MERELLO S.A.
200168100|900031482|LORENA ALEJANDRA TASSARA SEPUL VEDA
280151360|900031483|PIBAMOUR LTDA
780050555|900031486|LIBRERIA PAQUETERIA LA PENINSU LA EIRL
690048171|900031496|SAVONNA ALIMENTOS, LOGISTICA Y DIST.LTDA
290045401|900031497|COM DE PROD DE ILUMINACION ILU MINA LTDA
690031947|900031498|TRESMONTES LUCCHETTI S.A.
770031947|900031499|TRESMONTES LUCCHETTI S.A.
600031947|900031500|TRESMONTES LUCCHETTI S.A.
220031947|900031501|TRESMONTES LUCCHETTI S.A.
680031947|900031502|TRESMONTES LUCCHETTI S.A.
620031947|900031503|TRESMONTES LUCCHETTI S.A.
780031947|900031504|TRESMONTES LUCCHETTI S.A.
750161470|900031505|LEVADURA COLLICO S.A.
710173990|900031507|COMERCIALIZADORA LARRAIN Y CIA LTDA
260625900|900031510|SOC DE MANUFACTURA DE EQ DENTA LES LTDA
690601500|900031515|ING. Y MECANICA DE PRECISION BOTOL LTDA
190130750|900031520|CIA. DE LEASING TATTERSALL S.A
650031947|900031525|TRESMONTES LUCCHETTI S.A.
810031947|900031526|TRESMONTES LUCCHETTI S.A.
530031947|900031527|TRESMONTES LUCCHETTI S.A.
190050772|900031530|CATTEL TELECOMUNICACIONES LTDA
200050772|900031531|CATTEL TELECOMUNICACIONES LTDA
730143700|900031541|PRODUCTOS TORRE S.A.
760113810|900031543|CONSTRUCTORA E INSTALACIONES RHELEC S.A.
610102010|900031546|GASCO GLP S.A.
750162860|900031547|ABRAHAM ZEDAN E HIJOS LTDA.
820169640|900031548|SEIGARD CHILE S.A.
680108930|900031550|IMPORTADORA Y DISTRIBUIDORA PAZ Y FLORA
780050351|900031552|AUSTRALIS AGUA DULCE S.A.
220050772|900031555|CATTEL TELECOMUNICACIONES LTDA
230050772|900031556|CATTEL TELECOMUNICACIONES LTDA
240050772|900031557|CATTEL TELECOMUNICACIONES LTDA
260050772|900031558|CATTEL TELECOMUNICACIONES LTDA
620052079|900031559|MAURICIO ALFARO ALEGRIA PRODUC TOS MEDIC
280050772|900031560|CATTEL TELECOMUNICACIONES LTDA
290050772|900031561|CATTEL TELECOMUNICACIONES LTDA
300050772|900031562|CATTEL TELECOMUNICACIONES LTDA
800305000|900031571|ARTURO TRENTINI Y CIA LTDA
001050649|900031582|CHAUCER FOODS SPA
750826900|900031585|BTS INTRADE LABORATORIOS S.A
800159100|900031586|COMERCIAL CAPRIE LTDA.
230877300|900031589|INGENIERIA TERMICA INGETERM LTDA
001014726|900031590|INGENIERIA Y CONECTIVIDAD S A
220014726|900031591|INGENIERIA Y CONECTIVIDAD S A
690154520|900031594|SOC IMPORTADORA ITALIANA LTDA.
780165510|900031598|VESUVIO COMERCIAL Y TEXTIL CHI LE LTDA
730144570|900017410|ARAGRO S.A.
001143390|900017412|EXPORTACIONES M2 S.A.
680157810|900017418|LARRAIN SIERRA Y COMPANIA LIMITADA
300054307|900017419|RIP CHILE S.A.
230143390|900017420|EXPORTACIONES M2 S.A.
200143390|900017421|EXPORTACIONES M2 S.A.
530163090|900017422|MAQUINAS Y HERRAMIENTAS BLACK  DECKER CH
001151350|900017427|KARLA VERONICA ARDILES ARRIAZA
001143320|900017430|ELECTROTEL LTDA.
001143280|900017433|ARRIAGADA Y JULIA LTDA.
280143320|900017434|ELECTROTEL LTDA.
240148250|900017437|TRECK S.A.
730174960|900017438|CRISTIAN BARRIENTOS CASTRO
770175880|900017439|LAHSEN HERMANOS SPA
260143320|900017441|ELECTROTEL LTDA.
240143320|900017443|ELECTROTEL LTDA.
260143280|900017444|ARRIAGADA Y JULIA LTDA.
240143280|900017445|ARRIAGADA Y JULIA LTDA.
500047296|900017446|WARTSILA CHILE LTDA.
220169220|900017449|MANEJO INTEG DE PLAGAS Y SERV AGRIC LTDA
001144920|900017453|RENDIC HNOS. S.A.
280144920|900017454|RENDIC HNOS. S.A.
500169320|900017455|PRE UNIC S A
690050648|900017458|PROD. EVENTOS IVAN NAVARRETE E .I.R.L.
660144920|900017460|RENDIC HNOS. S.A.
260144920|900017461|RENDIC HNOS. S.A.
690144920|900017463|RENDIC HNOS. S.A.
240144920|900017464|RENDIC HNOS. S.A.
680054286|900017468|TOTAL CHILE SA
690045375|900017470|GREEN-TECH INGENIERIA LTDA
001151680|900017472|FENASA S.A
300151680|900017474|FENASA S.A
280140540|900017475|DOOSAN BOBCAT CHILE SA
001150040|900017476|RIO PUELO S.A.
260151680|900017477|FENASA S.A
690151680|900017478|FENASA S.A
780151680|900017480|FENASA S.A
690151900|900017482|COMERCIAL TERCER MILENIO S.A.
200151900|900017483|COMERCIAL TERCER MILENIO S.A.
260174930|900017494|PRODUCTOS Y SERVICIOS PANADERO S S A
780108620|900017495|NIBSA S.A.
